"cty","dist","vil","vil.pay"
"高雄市","燕巢區","西燕里",70.3
"高雄市","燕巢區","南燕里",71.6
"高雄市","燕巢區","尖山里",69.8
"高雄市","燕巢區","金山里",61.8
"高雄市","燕巢區","鳳雄里",76.5
"高雄市","燕巢區","深水里",62
"高雄市","燕巢區","角宿里",77.5
"高雄市","燕巢區","橫山里",67.8
"高雄市","燕巢區","瓊林里",69.3
"高雄市","燕巢區","安招里",70.8
"高雄市","彌陀區","彌陀里",67.5
"高雄市","彌陀區","彌仁里",59.5
"高雄市","彌陀區","彌壽里",71.2
"高雄市","彌陀區","舊港里",57.7
"高雄市","彌陀區","過港里",64.3
"高雄市","彌陀區","漯底里",63.3
"高雄市","彌陀區","鹽埕里",60.9
"高雄市","彌陀區","南寮里",62.6
"高雄市","彌陀區","文安里",57.1
"高雄市","彌陀區","光和里",59.9
"高雄市","彌陀區","海尾里",58.4
"高雄市","彌陀區","彌靖里",71.9
"高雄市","湖內區","湖內里",70.9
"高雄市","湖內區","逸賢里",55.9
"高雄市","湖內區","中賢里",58.7
"高雄市","湖內區","文賢里",68.2
"高雄市","湖內區","太爺里",67.9
"高雄市","湖內區","大湖里",81.4
"高雄市","湖內區","葉厝里",66.8
"高雄市","湖內區","田尾里",71.8
"高雄市","湖內區","海埔里",59.1
"高雄市","湖內區","劉家里",59.5
"高雄市","湖內區","公<U+8218>里",72.7
"高雄市","湖內區","海山里",76.3
"高雄市","湖內區","忠興里",57.1
"高雄市","湖內區","湖東里",73
"高雄市","旗山區","大林里",56.1
"高雄市","旗山區","中正里",60.8
"高雄市","旗山區","圓富里",60.8
"高雄市","旗山區","永和里",68.7
"高雄市","旗山區","瑞吉里",67.1
"高雄市","旗山區","竹峰里",85.2
"高雄市","旗山區","湄洲里",74
"高雄市","旗山區","大德里",73.4
"高雄市","旗山區","太平里",68
"高雄市","旗山區","東昌里",68.5
"高雄市","旗山區","東平里",78
"高雄市","旗山區","廣福里",83
"高雄市","旗山區","三協里",67.2
"高雄市","旗山區","上洲里",63
"高雄市","旗山區","鯤洲里",69.1
"高雄市","旗山區","大山里",66.1
"高雄市","旗山區","中洲里",73.6
"高雄市","旗山區","南洲里",66.7
"高雄市","旗山區","新光里",68.1
"高雄市","旗山區","中寮里",45.5
"高雄市","旗山區","南勝里",67
"高雄市","六龜區","六龜里",56.5
"高雄市","六龜區","義寶里",62.2
"高雄市","六龜區","中興里",64.2
"高雄市","六龜區","興龍里",48.9
"高雄市","六龜區","新發里",63.7
"高雄市","六龜區","荖濃里",50.7
"高雄市","六龜區","寶來里",55.1
"高雄市","六龜區","新興里",65.3
"高雄市","六龜區","新威里",65.1
"高雄市","六龜區","新寮里",81
"高雄市","六龜區","文武里",63.8
"高雄市","六龜區","大津里",61.2
"高雄市","內門區","內門里",63.1
"高雄市","內門區","永富里",55.3
"高雄市","內門區","永吉里",66.7
"高雄市","內門區","內南里",57.6
"高雄市","內門區","永興里",54.1
"高雄市","內門區","中埔里",63.2
"高雄市","內門區","東埔里",60.3
"高雄市","內門區","內豐里",54.5
"高雄市","內門區","觀亭里",62.5
"高雄市","內門區","內東里",54.6
"高雄市","內門區","內興里",51.3
"高雄市","內門區","木柵里",49.1
"高雄市","內門區","溝坪里",51.6
"高雄市","內門區","石坑里",58.9
"高雄市","內門區","瑞山里",76.6
"高雄市","內門區","光興里",63.7
"高雄市","內門區","金竹里",51
"高雄市","內門區","三平里",59.6
"高雄市","美濃區","泰安里",79.3
"高雄市","美濃區","瀰濃里",79.6
"高雄市","美濃區","東門里",73.7
"高雄市","美濃區","合和里",72.5
"高雄市","美濃區","中圳里",80
"高雄市","美濃區","福安里",80.2
"高雄市","美濃區","中壇里",77.5
"高雄市","美濃區","祿興里",71.5
"高雄市","美濃區","德興里",78.5
"高雄市","美濃區","清水里",72.4
"高雄市","美濃區","吉和里",75.3
"高雄市","美濃區","吉洋里",66.4
"高雄市","美濃區","吉東里",68.8
"高雄市","美濃區","龍肚里",74.5
"高雄市","美濃區","龍山里",73.8
"高雄市","美濃區","獅山里",72.1
"高雄市","美濃區","廣林里",70
"高雄市","美濃區","廣德里",66.6
"高雄市","美濃區","興隆里",68.4
"高雄市","杉林區","上平里",59.6
"高雄市","杉林區","杉林里",47.4
"高雄市","杉林區","月眉里",63.2
"高雄市","杉林區","月美里",73.3
"高雄市","杉林區","新庄里",65
"高雄市","杉林區","集來里",56.1
"高雄市","杉林區","木梓里",49.3
"高雄市","甲仙區","東安里",67.5
"高雄市","甲仙區","西安里",63.6
"高雄市","甲仙區","和安里",64.1
"高雄市","甲仙區","關山里",47.1
"高雄市","甲仙區","小林里",43.3
"高雄市","甲仙區","大田里",48.3
"高雄市","甲仙區","寶隆里",46.2
"高雄市","茂林區","茂林里",67
"高雄市","茂林區","多納里",51.3
"高雄市","茂林區","萬山里",72.7
"高雄市","桃源區","桃源里",63.3
"高雄市","桃源區","寶山里",72.9
"高雄市","桃源區","建山里",57.3
"高雄市","桃源區","高中里",84.9
"高雄市","桃源區","勤和里",56.6
"高雄市","桃源區","復興里",65.3
"高雄市","桃源區","拉芙蘭里",71.5
"高雄市","桃源區","梅山里",47.9
"高雄市","那瑪夏區","南沙魯里",49
"高雄市","那瑪夏區","瑪雅里",67.3
"新北市","新莊區","海山里",78.3
"新北市","新莊區","全安里",85.2
"新北市","新莊區","文衡里",89.4
"新北市","新莊區","興漢里",81.9
"新北市","新莊區","榮和里",90.8
"新北市","新莊區","文德里",90
"新北市","新莊區","文明里",94.3
"新北市","新莊區","中港里",85.9
"新北市","新莊區","頭前里",82.2
"新北市","新莊區","丹鳳里",69.5
"新北市","新莊區","西盛里",79.6
"新北市","新莊區","瓊林里",71.2
"新北市","新莊區","營盤里",80
"新北市","新莊區","後港里",75.1
"新北市","新莊區","國泰里",77.7
"新北市","新莊區","立人里",98.9
"新北市","新莊區","恆安里",83.2
"新北市","新莊區","思源里",77.5
"新北市","新莊區","化成里",78.2
"新北市","新莊區","福基里",92.9
"新北市","新莊區","思賢里",80.3
"新北市","新莊區","中美里",81.9
"新北市","新莊區","中和里",81.1
"新北市","新莊區","中泰里",65.2
"新北市","新莊區","立言里",79.9
"新北市","新莊區","立功里",63.9
"新北市","新莊區","立德里",98.9
"新北市","新莊區","豐年里",70.3
"新北市","新莊區","忠孝里",79.2
"新北市","新莊區","立志里",78.7
"新北市","新莊區","中誠里",92.7
"新北市","新莊區","自立里",69.5
"新北市","新莊區","自強里",59.7
"新北市","新莊區","幸福里",61.2
"新北市","新莊區","仁愛里",58.2
"新北市","新莊區","信義里",72.6
"新北市","新莊區","龍鳳里",86
"新北市","新莊區","民安里",74.3
"新北市","新莊區","光華里",73.3
"新北市","新莊區","富國里",60.7
"新北市","新莊區","裕民里",69.2
"新北市","新莊區","南港里",71.1
"新北市","新莊區","萬安里",65.3
"新北市","新莊區","八德里",64.2
"新北市","新莊區","民本里",57.4
"新北市","新莊區","光榮里",71.8
"新北市","新莊區","光明里",67.1
"新北市","新莊區","合鳳里",61.6
"新北市","新莊區","雙鳳里",88.4
"新北市","新莊區","和平里",68.5
"新北市","新莊區","自信里",80.6
"新北市","新莊區","全泰里",96.2
"新北市","新莊區","立泰里",76.6
"新北市","新莊區","立基里",97.8
"新北市","新莊區","中宏里",79.2
"新北市","新莊區","中全里",65.5
"新北市","新莊區","中華里",86.5
"新北市","新莊區","中隆里",87.8
"新北市","新莊區","中原里",80.8
"新北市","新莊區","中信里",80.2
"新北市","新莊區","仁義里",62.4
"新北市","新莊區","建福里",62.7
"新北市","新莊區","四維里",64.6
"新北市","新莊區","文聖里",87.7
"新北市","新莊區","福營里",74.3
"新北市","新莊區","後德里",90
"新北市","新莊區","建安里",78.2
"新北市","新莊區","龍安里",64.1
"新北市","新莊區","昌平里",89.9
"新北市","新莊區","昌明里",81
"新北市","新莊區","成德里",69.2
"新北市","新莊區","福興里",80.8
"新北市","新莊區","昌信里",96.8
"新北市","新莊區","昌隆里",92.1
"新北市","新莊區","中平里",99
"新北市","新莊區","立廷里",105.8
"新北市","新莊區","泰豐里",76.2
"新北市","新莊區","富民里",67.6
"新北市","新莊區","龍福里",75.3
"新北市","新莊區","祥鳳里",75.7
"新北市","新莊區","民全里",71.8
"新北市","新莊區","民有里",70.8
"新北市","新莊區","光正里",79.4
"新北市","新莊區","光和里",59.8
"新北市","林口區","東林里",71.4
"新北市","林口區","林口里",76.2
"新北市","林口區","西林里",111.9
"新北市","林口區","湖北里",77.9
"新北市","林口區","菁湖里",108.8
"新北市","林口區","湖南里",114.1
"新北市","林口區","南勢里",125.8
"新北市","林口區","頂福里",68.2
"新北市","林口區","下福里",80.8
"新北市","林口區","嘉寶里",75.9
"新北市","林口區","瑞平里",69
"新北市","林口區","太平里",66.3
"新北市","林口區","中湖里",86.7
"新北市","林口區","東勢里",96.5
"新北市","林口區","仁愛里",126.3
"新北市","林口區","麗林里",118.2
"新北市","林口區","麗園里",101
"新北市","五股區","興珍里",81.8
"新北市","五股區","更寮里",72.1
"新北市","五股區","集福里",68
"新北市","五股區","觀音里",65.1
"新北市","五股區","成州里",63.7
"新北市","五股區","五股里",75.8
"新北市","五股區","五龍里",64.1
"新北市","五股區","德音里",109.1
"新北市","五股區","貿商里",78.1
"新北市","五股區","陸一里",70.3
"新北市","五股區","成功里",64.4
"新北市","五股區","五福里",66.6
"新北市","五股區","成德里",60.6
"新北市","五股區","德泰里",110.5
"新北市","五股區","六福里",71.6
"新北市","五股區","集賢里",60.6
"新北市","五股區","民義里",72.7
"新北市","五股區","成泰里",72.6
"新北市","五股區","水碓里",76.4
"新北市","五股區","福德里",71.3
"新北市","蘆洲區","樓厝里",78.1
"新北市","蘆洲區","保和里",70.7
"新北市","蘆洲區","得勝里",71
"新北市","蘆洲區","仁復里",94.3
"新北市","蘆洲區","溪墘里",73.1
"新北市","蘆洲區","中路里",70
"新北市","蘆洲區","正義里",110.1
"新北市","蘆洲區","水湳里",84.8
"新北市","蘆洲區","保佑里",68.8
"新北市","蘆洲區","樹德里",77.1
"新北市","蘆洲區","中原里",75.1
"新北市","蘆洲區","恆德里",82
"新北市","蘆洲區","光華里",77.3
"新北市","蘆洲區","鷺江里",86.5
"新北市","蘆洲區","南港里",73.7
"新北市","蘆洲區","永樂里",81.1
"新北市","蘆洲區","永康里",75.4
"新北市","蘆洲區","信義里",66.7
"新北市","蘆洲區","玉清里",86.4
"新北市","蘆洲區","復興里",64.3
"新北市","蘆洲區","水河里",74.5
"新北市","蘆洲區","仁愛里",72.9
"新北市","蘆洲區","忠義里",71.8
"新北市","蘆洲區","九芎里",68.7
"新北市","蘆洲區","中華里",70
"新北市","蘆洲區","得仁里",69
"新北市","蘆洲區","仁德里",75.4
"新北市","蘆洲區","仁義里",74.4
"新北市","蘆洲區","光明里",76.6
"新北市","蘆洲區","保新里",66
"新北市","蘆洲區","長安里",69
"新北市","蘆洲區","民和里",67.2
"新北市","蘆洲區","忠孝里",72.6
"新北市","蘆洲區","福安里",68.6
"新北市","蘆洲區","永安里",71
"新北市","蘆洲區","延平里",73.9
"新北市","蘆洲區","成功里",77
"新北市","蘆洲區","永德里",71
"新北市","三重區","二重里",60.4
"新北市","三重區","五谷里",84.8
"新北市","三重區","德厚里",83.7
"新北市","三重區","福祉里",89.9
"新北市","三重區","過田里",83.8
"新北市","三重區","溪美里",75.6
"新北市","三重區","厚德里",81.9
"新北市","三重區","慈化里",69.1
"新北市","三重區","永安里",71.7
"新北市","三重區","六合里",67
"新北市","三重區","福利里",92.6
"新北市","三重區","永興里",82.3
"新北市","三重區","清和里",91.1
"新北市","三重區","仁德里",75
"新北市","三重區","開元里",66.7
"新北市","三重區","大德里",77.7
"新北市","三重區","錦通里",61.2
"新北市","三重區","光華里",77.2
"新北市","三重區","光榮里",84.2
"新北市","三重區","大園里",70.6
"新北市","三重區","長生里",75.3
"新北市","三重區","長安里",72.6
"新北市","三重區","同安里",63
"新北市","三重區","光明里",88.9
"新北市","三重區","菜寮里",69.9
"新北市","三重區","大同里",69.3
"新北市","三重區","長泰里",65.2
"新北市","三重區","長元里",66.1
"新北市","三重區","介壽里",70.3
"新北市","三重區","三安里",72.2
"新北市","三重區","文化里",76.8
"新北市","三重區","正義里",84.1
"新北市","三重區","中正里",71.2
"新北市","三重區","仁義里",75
"新北市","三重區","長江里",81.5
"新北市","三重區","錦江里",65.3
"新北市","三重區","龍門里",190.1
"新北市","三重區","大安里",64.2
"新北市","三重區","光正里",110.1
"新北市","三重區","重新里",69.3
"新北市","三重區","民生里",67.5
"新北市","三重區","中山里",81.9
"新北市","三重區","國隆里",77.1
"新北市","三重區","重陽里",78.1
"新北市","三重區","幸福里",77.5
"新北市","三重區","福安里",76
"新北市","三重區","信安里",74.5
"新北市","三重區","安慶里",64.1
"新北市","三重區","順德里",61
"新北市","三重區","承德里",70
"新北市","三重區","瑞德里",67.8
"新北市","三重區","崇德里",65.4
"新北市","三重區","尚德里",67.3
"新北市","三重區","培德里",85.1
"新北市","三重區","自強里",67.4
"新北市","三重區","大有里",70.2
"新北市","三重區","頂崁里",80.8
"新北市","三重區","谷王里",75.7
"新北市","三重區","中興里",76.4
"新北市","三重區","成功里",89.2
"新北市","三重區","重明里",102
"新北市","三重區","光田里",83.9
"新北市","三重區","田心里",71.4
"新北市","三重區","福隆里",91.2
"新北市","三重區","五常里",65.4
"新北市","三重區","慈生里",62
"新北市","三重區","碧華里",110.4
"新北市","三重區","永德里",68.7
"新北市","三重區","永福里",71.1
"新北市","三重區","福星里",65.6
"新北市","三重區","錦安里",69.6
"新北市","三重區","光輝里",76
"新北市","三重區","同慶里",85.8
"新北市","三重區","永春里",72.7
"新北市","三重區","中民里",62.8
"新北市","三重區","長福里",69.1
"新北市","三重區","奕壽里",71.9
"新北市","三重區","萬壽里",78.2
