0679,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=高雄市三民區博愛一路195號&c8=500&s1=1&s2=10310_10403"""
0705,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=高雄市三民區鼎中路343號&c8=500&s1=1&s2=10310_10403"""
0727,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=高雄市三民區陽明路457號&c8=500&s1=1&s2=10310_10403"""
0635,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=高雄市左營區博愛二路578號&c8=500&s1=1&s2=10310_10403"""
0646,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=高雄市楠梓區軍校路980號&c8=500&s1=1&s2=10310_10403"""
0738,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=高雄市小港區康莊路47號&c8=500&s1=1&s2=10310_10403"""
0244,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=高雄市鳳山區五甲一路100號&c8=500&s1=1&s2=10310_10403"""
0794,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=高雄市岡山區壽天路99號&c8=500&s1=1&s2=10310_10403"""
0819,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=高雄市林園區林園北路343號&c8=500&s1=1&s2=10310_10403"""
0831,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=高雄市大寮區鳳屏一路492號&c8=500&s1=1&s2=10310_10403"""
0934,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=屏東縣屏東市永福路9號&c8=500&s1=1&s2=10310_10403"""
0956,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=屏東縣潮州鎮中山路158號&c8=500&s1=1&s2=10310_10403"""
0978,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=屏東縣東港鎮中山路75號&c8=500&s1=1&s2=10310_10403"""
0451,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=宜蘭縣羅東鎮公正路154號&c8=500&s1=1&s2=10310_10403"""
1023,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=花蓮縣花蓮市中山路161號&c8=500&s1=1&s2=10310_10403"""
0716,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=台東縣台東市中正路239號&c8=500&s1=1&s2=10310_10403"""
1034,"""http://tradeinfo.sinyi.com.tw/printList.html?k1=澎湖縣馬公市民生路2號&c8=500&s1=1&s2=10310_10403"""
