"brh","cu.grp","m.clerk.num","m.serv","m.wait","m.tkt.num","m.wait.num","sd.clerk.num","sd.serv","sd.wait","sd.tkt.num","sd.wait.num"
"0015","GRP1",5.71311475409836,475.937674947738,264.48461313284,80.0409836065574,3.17797265829275,1.49090636472434,91.1490080142303,209.843437195696,113.794537011097,2.17890268127898
"0026","GRP1",8.73770491803279,458.669692370246,204.517442676782,60.5163934426229,3.58104888284229,1.44772993399798,63.5251836425046,146.326535438003,90.0346337040591,2.29779313790438
"0048","GRP1",7.43801652892562,459.504001004543,381.526539348446,49.5454545454545,5.28924876091532,0.89342563562458,77.9875278507724,199.368528036832,84.0827964964693,2.68449293357637
"0059","GRP1",6.00819672131148,391.67891037529,246.870230324034,55.5163934426229,3.60461312752112,1.06403179626374,65.0801662239446,206.169425320268,95.4149037690937,2.88129496579788
"0060","GRP1",10.3057851239669,425.157762214463,331.357958389748,57.8347107438017,5.40226490444047,1.5102040436456,60.1783207822758,239.297990139925,87.3152666211583,4.04556538001557
"0071","GRP1",8.12295081967213,277.409262521122,595.446364054627,77.844262295082,10.1942691199873,1.16120391253514,37.8207411266522,310.07754734809,110.103559102952,6.08526696367671
"0082","GRP1",8.40163934426229,375.146087028258,558.071005531413,50.4180327868852,7.72866595509221,1.38861864928784,48.0095695033205,319.450105845039,81.0007489164372,4.54812376493475
"0118","GRP1",7.82786885245902,400.29431290351,201.654777003783,42.8360655737705,3.28978985229096,1.38285023032781,53.4395269383609,196.61095540478,78.7846065276376,2.75172187290695
"0129","GRP1",6.36065573770492,354.012486917878,437.554001604069,67.0081967213115,6.26059124921877,1.02904572475886,39.7984225224897,378.232906343534,94.8243697014818,6.08066632503285
"0130","GRP1",10.3032786885246,342.083865853936,270.405774520232,65.3688524590164,5.27451295574168,1.1775401188954,45.9709758314978,168.977392888816,104.022184603004,3.56560134226277
"0141","GRP1",6.63934426229508,248.531995982248,297.950331664975,60.344262295082,4.75056859246452,0.945328433638884,28.8652628040986,156.765329142974,94.3553832869986,2.52803618026685
"0152","GRP1",6.07377049180328,282.678891029878,333.642085806864,41.9344262295082,5.74533350855685,1.22081149536742,43.2148109809164,189.181250118377,76.5595687381437,3.33483154728852
"0163","GRP1",5.31967213114754,344.874767255982,105.180530481353,63.1147540983607,1.83468050864455,0.964377017617835,42.9848192321693,49.8365996526556,92.9520623559264,0.717903177726356
"0174","GRP1",6.66393442622951,303.735722987007,166.480530433668,70.2622950819672,3.03027729760885,1.10304354107886,56.9035898736222,130.053897771676,109.600386323646,2.19803878171509
"0185","GRP1",6.47933884297521,185.035040421705,177.842907505681,58.4876033057851,3.43861417889961,1.21174236503832,48.5801960700326,126.785906942988,90.021119346377,2.33265529257746
"0196","GRP1",8.45081967213115,300.644915406519,454.968420662197,62.1475409836066,6.95778057393422,0.814156350005597,46.7296733937707,348.298604472773,100.552660610681,5.7514592224014
"0211","GRP1",6.81967213114754,478.364929381951,147.296549032727,59.0081967213115,2.26267416235002,1.0042586463674,72.8346332448429,118.712745916163,90.0657698988085,1.52991909410209
"0222","GRP1",7.32786885245902,327.879528238758,434.556485092661,58.4098360655738,6.62222336086095,1.5451476858501,53.041377639955,361.600097482305,97.5017485834608,5.36271925599358
"0244","GRP1",7.40495867768595,310.219496126554,312.226501875988,69.3305785123967,5.82219371767262,1.27526802670847,130.794899314629,268.354233143054,98.8199868810077,5.03658970052641
"0255","GRP1",7.15573770491803,398.185724110587,266.403160613118,53.0983606557377,4.01342512268732,1.40847782441627,71.2002677162678,186.690225249,88.058996925011,3.02433081186783
"0266","GRP1",6.50819672131148,341.233620751804,310.109146121943,63.6311475409836,5.2812091971611,0.981194259999991,55.7060557248202,290.900204387359,98.6342438665957,5.27375573767757
"0277","GRP1",7.01639344262295,268.983617758094,357.13772709963,60.0245901639344,5.77638674336631,1.05222005803689,50.3443777418756,241.872584796027,100.394796144052,4.04968696007975
"0288","GRP1",10.9754098360656,247.216097883871,142.250291868591,73.7459016393443,3.45863142432194,1.44005919732603,47.1906782423807,98.6168297401763,99.67397776034,2.17430738429511
"0299","GRP1",7.00819672131148,186.066537799937,382.315610593881,46.2950819672131,6.61611168651658,0.922589793962108,19.4640158341613,261.627611678639,86.7451562012162,4.58841598381318
"0303","GRP1",5.99180327868852,377.562016203775,354.198259222146,70.8852459016394,4.27567272830093,1.07945426707198,45.5253440917876,231.19614252915,105.354199649674,2.65257263810638
"0314","GRP1",7.21311475409836,495.601735388623,167.208984904049,64.1967213114754,2.8210199313183,0.929138125438922,75.2775836566537,118.324224804047,98.6495290203568,1.62481791936739
"0325","GRP1",6.41803278688525,465.766193280696,281.341700875156,47.8688524590164,3.53687836166274,1.44794048057224,85.7309633412009,193.026175049516,80.7414965785664,2.28160660591668
"0336","GRP1",5.81147540983607,98.2102221610664,288.685412043137,63.9590163934426,5.03200834728555,1.02313702670922,24.0708775706933,191.94293660223,99.0097580582846,3.77011305607744
"0347","GRP1",6.30578512396694,377.305461094852,537.940175477695,62.9173553719008,6.83910934947689,1.06335142518526,50.4953619071002,371.486588980063,97.2081603893469,5.17004639482973
"0358","GRP1",9.48760330578512,243.550575879694,405.516714228079,59.1818181818182,7.40263929477054,0.708469035777604,30.2817090656797,240.244276111407,96.6165099762975,4.68183016580353
"0369","GRP1",7.80327868852459,423.365420944598,196.171007676714,55.5,3.20943150643563,1.34003419385443,71.2689729805376,202.419522450997,90.7612661768032,3.25128723607806
"0370","GRP1",7.01639344262295,350.175673598716,218.972398300576,59.9754098360656,3.88864884840234,1.03639239639023,52.9155446432095,215.124808699102,97.0617476733285,3.4431930293928
"0392","GRP1",7.64754098360656,142.843810964683,193.122417182496,74.8196721311475,3.3352889167837,0.961422251791764,19.1548197370359,127.293297745704,102.295554332802,1.96490062115143
"0406","GRP1",5.00819672131148,377.033054270046,200.261981011762,57.4098360655738,3.10372914699282,1.23646992617543,96.9733893844572,101.441844076449,95.6153411130832,1.35877447305745
"0417","GRP1",5.68852459016393,366.542483942864,269.236507069613,49.9426229508197,3.86207513247921,1.23370012036703,53.6631926544736,170.363598964452,84.2808468364936,2.33709014009741
"0428","GRP1",6.9344262295082,110.050602523061,208.712529822831,63.9016393442623,3.457749341689,1.0019625775994,22.1810250112711,151.371107523408,101.011693115454,2.41531906433048
"0439","GRP1",6.38524590163934,413.732611813622,304.77444051912,55.9918032786885,3.41348237614857,1.35723784471692,70.0543936483065,222.163433133345,89.7583989395554,2.05166062869627
"0440","GRP1",8.51639344262295,230.45591264058,336.671999881946,72.2377049180328,7.60002121905041,1.35593953007236,56.8868978476811,319.997285760839,103.430022119696,7.60096495958715
"0451","GRP1",8.36065573770492,355.014346671511,318.540203119435,51.5163934426229,5.31403538273088,1.6667163430252,58.5311072633008,224.139480276687,87.7186744355869,3.85227573062859
"0462","GRP1",8.0655737704918,377.961359808827,228.907528563351,69.6311475409836,3.77133197511668,1.18347928658919,59.4934385907757,170.640700369032,101.103759878069,2.75384582717737
"0473","GRP1",8.5327868852459,327.864613020168,369.623999849787,59.0573770491803,5.05472038726692,1.26742027463421,47.3988085056395,244.908331296614,91.7518481521994,3.61258856291944
"0484","GRP1",5.95901639344262,415.035617074028,175.052527205289,48.4016393442623,2.59889407993721,1.10892354164597,78.7685607186795,178.830630263128,84.0841432006428,2.3649688942692
"0495","GRP1",7.29508196721311,485.831988101563,149.579820725986,74.016393442623,2.5312190253869,0.80994362205761,86.9513776483313,113.603282994506,108.934356122897,1.64375671124251
"0509","GRP1",8.85245901639344,246.859369535139,603.006830762333,62.7622950819672,10.4550613027479,1.40643227867708,36.5250889691603,435.229334607546,94.1136163446391,8.25810251362922
"0510","GRP1",6.66942148760331,400.312616352272,111.677212573807,60.801652892562,1.95161298985476,0.92545871285601,62.5965243051152,114.920958692301,94.3085026066677,1.34219169764513
"0521","GRP1",7.49180327868852,451.353039048819,196.496712109469,60.844262295082,2.93404043040195,0.99789780393415,75.2921232950474,134.080449620843,96.059900431652,1.83940458131063
"0532","GRP1",8.36885245901639,339.776516997909,216.997120528271,55.0491803278689,4.32295527716198,1.19365277058676,51.7378658532981,120.026211963512,85.2648622520425,2.32897302827205
"0543","GRP1",6.38524590163934,629.575437916841,205.891384834077,57.1639344262295,2.44670959203133,1.32644258791425,92.0661676083866,171.31347401272,88.9212076383549,1.67575780448333
