"yr.mth","obj.type","addr","obj.age","layout","fl/t.fl","obj.ping","landd.ping","park.ping","park.10k.pr","unit.10k.pr","total.10k.pr","brh.id"
"10311(實價)","住宅大樓","新北市板橋區文化路一段331~360號","4.3","3房/1廳/1衛","29 /共40層","12.85","0.66","--",0,75.9,976,"1171"
"10311(實價)","住宅大樓","新北市板橋區莊敬路211~240號","17.5","2房/2廳/1衛","14 /共19層","17.39","1.42","--",0,69.5,1208,"1171"
"10311(實價)","住宅大樓(含車位)","新北市板橋區文化路二段301~330號","17.3","3房/2廳/2衛","12 /共27層","45.52","2.41","--",0,59.6,2711,"1171"
"10311(實價)","公寓","新北市板橋區莒光路91~120號","","3房/2廳/1衛","4 /共4層","27.02","8.09","--",0,39.6,1070,"1171"
"10311(實價)","套房","新北市板橋區文化路一段331~360號","4.3","1房/1廳/1衛","9 /共40層","12.85","0.66","--",0,73.9,950,"1171"
"10311(實價)","公寓","新北市板橋區民生路二段234巷2弄1~30號","","0房/1廳/1衛","5 /共5層","22.45","6.05","--",0,44.1,990,"1171"
"10311(實價)","套房","新北市板橋區文化路一段331~360號","4.3","1房/1廳/1衛","17 /共40層","12.85","0.66","--",0,70.8,910,"1171"
"10311(實價)","公寓","新北市板橋區文化路二段182巷1弄1~30號","35.3","3房/2廳/1衛","5 /共5層","25.18","6.11","--",0,48.4,1220,"1171"
"10311(實價)","住宅大樓","新北市板橋區民生路三段1~30號","14.3","2房/1廳/1衛","8 /共31層","25.04","1.13","--",0,61.3,1535,"1171"
"10311(實價)","住宅大樓(含車位)","新北市板橋區光武街50巷1~30號","2.6","3房/2廳/2衛","7 /共14層","46.12","4.99","10.99",0,49.6,2288,"1171"
"10311(實價)","華廈","新北市板橋區莒光路78巷1~30號","19.3","2房/2廳/1衛","2 /共7層","24.14","4.59","--",0,54.7,1320,"1171"
"10310(實價)","公寓","新北市板橋區光武街4巷1~30號","","3房/1廳/1衛","2 /共5層","24.32","7.61","--",0,48.4,1177,"1171"
"10310(實價)","套房","新北市板橋區文化路一段361~390號","4.3","1房/1廳/1衛","19 /共43層","16.38","0.84","--",0,75.1,1230,"1171"
"10310(實價)","住宅大樓(含車位)","新北市板橋區文化路一段361~390號","4.3","3房/2廳/2衛","16 /共43層","46","2.11","8.75",0,54.4,2501,"1171"
"10310(實價)","住宅大樓","新北市板橋區文化路二段182巷3弄61~90號","17.2","1房/2廳/2衛","13 /共20層","32.87","2.02","--",0,63.9,2100,"1171"
"10310(實價)","透天厝","新北市板橋區文化路一段435巷31弄1~30號","","4房/2廳/2衛","1 /共2層","37.75","23.59","--",0,68.9,2600,"1171"
"10310(實價)","住宅大樓(含車位)","新北市板橋區文化路二段301~330號","17.3","4房/2廳/2衛","13 /共27層","54.33","2.9","--",0,60.9,3310,"1171"
"10310(實價)","住宅大樓(含車位)","新北市板橋區莊敬路31~60號","6.9","4房/2廳/2衛","12 /共15層","68.72","6.41","7.28",0,58.9,4050,"1171"
"10310(實價)","住宅大樓(含車位)","新北市板橋區文化路二段61~90號","","4房/2廳/2衛","14 /共25層","75.97","4.44","--",0,49.4,3750,"1171"
"10310(實價)","套房(含車位)","新北市板橋區文化路一段331~360號","4.3","1房/0廳/1衛","23 /共40層","26.82","1.12","10.19",0,57,1528,"1171"
"10310(實價)","套房(含車位)","新北市板橋區文化路一段361~390號","4.3","1房/1廳/1衛","22 /共43層","13.29","0.54","5.1",0,45.2,600,"1171"
"10310(實價)","住宅大樓","新北市板橋區莊敬路61~90號","6.9","3房/2廳/2衛","7 /共15層","43.88","4.27","--",0,57,2500,"1171"
"10310(實價)","公寓","新北市板橋區光武街46巷1~30號","41.7","4房/2廳/2衛","2 /共4層","32.74","0","--",0,15.3,500,"1171"
"10310(實價)","住宅大樓","新北市板橋區莊敬路31~60號","16.5","2房/2廳/1衛","10 /共19層","13.93","0.92","--",0,70.4,980,"1171"
"10310(實價)","住宅大樓(含車位)","新北市板橋區莊敬路31~60號","16.5","1房/2廳/2衛","9 /共19層","33.21","1.72","9.74",0,55.1,1830,"1171"
"10310(實價)","公寓","新北市板橋區民生路三段121~150號","","7房/0廳/7衛","4 /共4層","21.24","8.92","--",0,43.6,925,"1171"
"10310(實價)","公寓","新北市板橋區文化路二段225巷31~60號","36.8","7房/2廳/2衛","4 /共4層","29.81","12.02","--",0,43.6,1300,"1171"
"10310(實價)","住宅大樓","新北市板橋區萬板路31~60號","5.9","3房/2廳/2衛","13 /共15層","40.18","3.78","--",0,62.2,2500,"1171"
"10310(實價)","套房","新北市板橋區文化路二段182巷3弄61~90號","17.2","1房/1廳/1衛","16 /共24層","13.71","0.87","--",0,71.5,980,"1171"
"10310(實價)","華廈(含車位)","新北市板橋區文化路二段263巷1~30號","14.3","3房/2廳/2衛","6 /共6層","37.7","7.73","7.05",0,47.9,1806,"1171"
"10310(實價)","公寓","新北市板橋區文化路二段182巷5弄1~30號","41.8","3房/2廳/1衛","4 /共4層","22.39","6.13","--",0,50.5,1130,"1171"
"10310(實價)","公寓","新北市板橋區莒光路79巷1~30號","","3房/3廳/2衛","4 /共4層","22.23","7.86","--",0,56.2,1250,"1171"
"10310(實價)","住宅大樓(含車位)","新北市板橋區文化路一段361~390號","4.3","4房/2廳/2衛","41 /共43層","47.45","2.11","10.19",0,61.1,2900,"1171"
"10310(實價)","公寓","新北市板橋區莊敬路125巷1弄1~30號","","3房/1廳/1衛","1 /共4層","21.39","6.66","--",0,59.4,1270,"1171"
"10310(實價)","套房","新北市板橋區莊敬路31~60號","16.5","0房/0廳/0衛","9 /共19層","15.03","0.99","--",0,7.4,110,"1171"
"10310(實價)","住宅大樓","新北市板橋區文化路一段361~390號","4.3","2房/2廳/2衛","20 /共43層","25.27","1.29","--",0,77,1945,"1171"
"10310(實價)","住宅大樓","新北市板橋區文化路一段361~390號","4.3","4房/2廳/3衛","31 /共46層","66.58","3.37","--",0,68.2,4538,"1171"
"10403(實價)","公寓","新北市蘆洲區信義路157巷2弄1~30號","31.5","3房/2廳/2衛","5 /共5層","28.75","8.14","--",0,40,1150,"0255"
"10403(實價)","華廈(含車位)","新北市三重區永福街91~120號","20.4","4房/2廳/2衛","4 /共7層","60.5","10.65","--",0,16.5,1000,"0255"
"10403(實價)","公寓","新北市三重區車路頭街122巷1~30號","25.1","0房/0廳/0衛","1 /共5層","47.32","11.23","--",0,28.5,1350,"0255"
"10403(實價)","住宅大樓","新北市三重區慈愛街1~30號","0.9","3房/1廳/2衛","7 /共13層","36.08","4.76","--",0,47.9,1730,"0255"
"10402(實價)","透天厝","新北市三重區三和路四段181巷91~120號","47.7","4房/3廳/3衛","1 /共2層","27.83","17.24","--",0,58.4,1624,"0255"
"10402(實價)","公寓","新北市三重區下竹圍街93巷1~30號","29.6","2房/2廳/1衛","3 /共5層","26.82","9.14","--",0,29.5,790,"0255"
"10402(實價)","公寓","新北市三重區三和路四段211~240號","35.4","4房/1廳/1衛","4 /共5層","18.45","4.11","--",0,28.2,520,"0255"
"10402(實價)","公寓","新北市三重區三和路四段215巷31~60號","35.4","3房/2廳/1衛","3 /共5層","22.39","5.81","--",0,33.2,743,"0255"
"10402(實價)","公寓","新北市三重區三和路四段125巷31~60號","36.2","3房/1廳/1衛","3 /共4層","22.39","7.49","--",0,14.7,330,"0255"
"10401(實價)","公寓","新北市三重區聯華街121~150號","44.3","3房/1廳/1衛","2 /共4層","25.65","8.62","--",0,19.5,500,"0255"
"10401(實價)","公寓","新北市三重區三和路四段167巷31~60號","45.1","3房/2廳/1衛","4 /共4層","20.96","5.82","--",0,29.6,620,"0255"
"10401(實價)","公寓","新北市三重區永福街1~30號","34.6","3房/2廳/2衛","3 /共5層","28.12","6.29","--",0,10,281,"0255"
"10401(實價)","公寓","新北市三重區車路頭街122巷31~60號","39.2","3房/2廳/1衛","3 /共4層","20.87","6.2","--",0,27.3,570,"0255"
"10401(實價)","公寓","新北市三重區車路頭街131巷1~30號","20.3","2房/1廳/1衛","3 /共5層","14.67","3.75","--",0,30.4,446,"0255"
"10401(實價)","套房","新北市三重區車路頭街117巷1~30號","19.3","1房/1廳/1衛","1 /共5層","11.85","3.75","--",0,52.2,618,"0255"
"10401(實價)","住宅大樓","新北市三重區慈愛街1~30號","0.8","3房/2廳/2衛","2 /共13層","42.98","5.66","--",0,43,1848,"0255"
"10401(實價)","住宅大樓","新北市三重區仁愛街721~750號","19.8","5房/0廳/5衛","6 /共12層","35.86","5.19","--",0,39,1400,"0255"
"10312(實價)","公寓","新北市三重區三和路四段390巷31~60號","28.8","4房/2廳/2衛","4 /共5層","32.31","9.46","--",0,26.9,870,"0255"
"10312(實價)","公寓","新北市三重區仁美街108巷31~60號","41.3","4房/4廳/2衛","1 /共4層","23.06","12.1","--",0,19.5,450,"0255"
"10312(實價)","公寓","新北市三重區力行路二段123巷1~30號","36","3房/1廳/1衛","3 /共5層","24.81","4.94","--",0,7.8,193,"0255"
"10312(實價)","公寓","新北市三重區三和路四段91~120號","31","3房/2廳/1衛","2 /共5層","22.71","6.37","--",0,29.2,663,"0255"
"10312(實價)","公寓","新北市三重區三和路四段396巷1~30號","37","0房/0廳/0衛","1 /共4層","25.11","6.96","--",0,48.6,1220,"0255"
"10312(實價)","公寓","新北市三重區三和路四段382巷92弄1~30號","34.2","4房/2廳/3衛","5 /共5層","26.02","6.53","--",0,36.5,950,"0255"
"10312(實價)","透天厝","新北市三重區三和路四段181巷91~120號","46.7","4房/3廳/3衛","1 /共2層","25.12","15.73","--",0,57.7,1450,"0255"
"10312(實價)","華廈","新北市三重區力行路二段136巷30弄1~30號","21.7","3房/2廳/2衛","6 /共7層","23.62","5.2","--",0,42.3,1000,"0255"
"10312(實價)","公寓","新北市三重區溪尾街242巷61~90號","35.6","5房/0廳/5衛","3 /共4層","29.34","7.81","--",0,27.8,815,"0255"
"10312(實價)","公寓","新北市三重區碧華街148巷1~30號","36.4","2房/1廳/1衛","3 /共4層","23.29","6.58","--",0,29.5,687,"0255"
"10312(實價)","公寓","新北市三重區溪尾街230巷31~60號","41.4","2房/2廳/1衛","1 /共4層","13.25","4.99","--",0,49.1,650,"0255"
"10312(實價)","公寓","新北市三重區仁美街91~120號","37.4","4房/2廳/2衛","4 /共4層","14.82","4.5","--",0,30.4,450,"0255"
"10312(實價)","公寓","新北市三重區下竹圍街83巷1~30號","29.4","3房/2廳/1衛","4 /共5層","30.06","9.56","--",0,25.3,760,"0255"
"10312(實價)","公寓","新北市三重區車路頭街122巷1~30號","21.1","0房/0廳/0衛","2 /共5層","11.03","3.27","--",0,38.1,420,"0255"
"10312(實價)","住宅大樓","新北市三重區三和路四段361~390號","19.9","2房/1廳/1衛","9 /共13層","17.77","2.57","--",0,43.9,780,"0255"
"10312(實價)","住宅大樓","新北市三重區慈愛街1~30號","0.7","3房/2廳/2衛","7 /共13層","33.58","4.47","--",0,47.2,1586,"0255"
"10312(實價)","住宅大樓","新北市三重區慈愛街1~30號","0.7","3房/2廳/2衛","12 /共13層","33.58","4.47","--",0,49,1645,"0255"
"10312(實價)","公寓","新北市三重區車路頭街122巷1~30號","21.1","0房/0廳/0衛","1 /共5層","11.03","3.27","--",0,52.6,580,"0255"
"10312(實價)","公寓","新北市三重區永福街72巷13弄1~30號","33.2","2房/2廳/1衛","4 /共5層","17.85","5.45","--",0,35.3,630,"0255"
"10312(實價)","公寓","新北市三重區永福街271~300號","31.6","5房/1廳/2衛","5 /共5層","33.29","9.2","--",0,24.9,830,"0255"
"10312(實價)","公寓","新北市三重區仁華街28巷1~30號","34","4房/2廳/1衛","4 /共5層","52.03","14.84","--",0,23.1,1200,"0255"
"10312(實價)","公寓","新北市三重區車路頭街136巷1~30號","36.3","4房/2廳/2衛","4 /共4層","19.06","5.45","--",0,11,210,"0255"
"10312(實價)","華廈","新北市三重區力行路二段121~150號","18","3房/2廳/2衛","7 /共7層","38.67","6.66","--",0,33.9,1310,"0255"
"10311(實價)","透天厝","新北市三重區三和路四段382巷31~60號","46.3","2房/1廳/1衛","1 /共2層","20.84","13.01","--",0,66.2,1380,"0255"
"10311(實價)","公寓","新北市三重區慈愛街61~90號","35","0房/0廳/0衛","1 /共4層","24.81","8.92","--",0,13.5,334,"0255"
"10311(實價)","公寓","新北市三重區三和路四段390巷31~60號","28.7","4房/2廳/2衛","2 /共5層","32.31","9.46","--",0,34.4,1110,"0255"
"10311(實價)","公寓","新北市三重區車路頭街91~120號","43.3","2房/1廳/1衛","4 /共4層","18.62","7.34","--",0,26.9,500,"0255"
"10311(實價)","公寓","新北市三重區碧華街148巷10弄1~30號","36.3","3房/1廳/1衛","2 /共4層","24.5","8.02","--",0,25.3,620,"0255"
"10311(實價)","公寓","新北市三重區三和路四段215巷31~60號","35.2","2房/2廳/1衛","2 /共5層","22.39","5.75","--",0,21,470,"0255"
"10311(實價)","公寓","新北市三重區永福街138巷1~30號","23.8","8房/4廳/4衛","5 /共5層","25.88","7.08","--",0,37.5,970,"0255"
"10311(實價)","公寓","新北市三重區車路頭街151~180號","33.9","3房/2廳/1衛","3 /共5層","21.17","6.47","--",0,32.8,695,"0255"
"10311(實價)","公寓","新北市三重區力行路二段151~180號","33.7","3房/1廳/1衛","4 /共5層","19.36","5.63","--",0,33.6,650,"0255"
"10311(實價)","公寓","新北市三重區三和路四段382巷96弄1~30號","34.1","0房/0廳/0衛","1 /共5層","26.01","6.11","--",0,30.8,800,"0255"
"10311(實價)","公寓","新北市三重區三和路四段163巷91~120號","46.5","3房/2廳/2衛","2 /共4層","25.07","6.73","--",0,37.9,950,"0255"
"10311(實價)","華廈","新北市三重區永福街72巷1~30號","4.8","3房/2廳/2衛","6 /共10層","42.86","5.57","--",0,39.4,1688,"0255"
"10311(實價)","公寓","新北市三重區三和路四段215巷31~60號","35.2","2房/1廳/1衛","4 /共5層","19.06","4.24","--",0,34.5,657,"0255"
"10311(實價)","公寓","新北市三重區車路頭街151~180號","34.3","3房/2廳/1衛","4 /共4層","4.18","1.65","--",0,15.8,66,"0255"
"10311(實價)","公寓","新北市三重區仁愛街631~660號","39.9","3房/1廳/1衛","4 /共4層","27.54","8.17","--",0,30,825,"0255"
"10311(實價)","住宅大樓","新北市蘆洲區集賢路368巷1~30號","18.4","3房/2廳/2衛","12 /共17層","34.29","4.28","--",0,41.7,1430,"0255"
"10311(實價)","住宅大樓(含車位)","新北市蘆洲區重陽一街31~60號","19.9","3房/2廳/2衛","11 /共13層","44.54","6.32","--",0,35.9,1600,"0255"
"10310(實價)","公寓","新北市三重區仁華街28巷1~30號","33.8","3房/2廳/1衛","4 /共5層","33.88","9.74","--",0,26.6,900,"0255"
"10310(實價)","公寓","新北市三重區仁華街28巷1~30號","33.8","3房/2廳/1衛","2 /共5層","33.88","9.5","--",0,26.6,900,"0255"
"10310(實價)","公寓","新北市三重區永福街211~240號","33.8","2房/2廳/2衛","4 /共5層","26.62","6.78","--",0,9.8,262,"0255"
"10310(實價)","公寓","新北市三重區永福街125巷1~30號","36.9","3房/2廳/1衛","3 /共4層","20.27","5.29","--",0,29.6,600,"0255"
"10310(實價)","公寓","新北市三重區力行路二段136巷45弄1~30號","33","7房/0廳/7衛","5 /共5層","28.74","8.11","--",0,36.2,1040,"0255"
"10310(實價)","住宅大樓(含車位)","新北市三重區慈愛街1~30號","0.5","2房/2廳/1衛","6 /共13層","36.47","4.09","6.07",90,40.5,1321,"0255"
"10310(實價)","住宅大樓(含車位)","新北市三重區慈愛街1~30號","0.5","2房/2廳/1衛","10 /共13層","34.52","3.07","12.15",170,42.5,1120,"0255"
"10310(實價)","住宅大樓(含車位)","新北市三重區慈愛街1~30號","0.5","3房/2廳/2衛","12 /共13層","48.23","4.87","12.15",170,42.5,1703,"0255"
"10310(實價)","住宅大樓(含車位)","新北市三重區慈愛街1~30號","0.5","3房/2廳/2衛","11 /共13層","48.23","4.87","12.15",170,42,1686,"0255"
"10310(實價)","住宅大樓(含車位)","新北市三重區慈愛街1~30號","0.5","3房/2廳/2衛","12 /共13層","48.23","4.87","12.15",210,42.5,1743,"0255"
"10310(實價)","住宅大樓(含車位)","新北市三重區慈愛街1~30號","0.5","3房/2廳/2衛","4 /共13層","51.83","5.35","12.15",170,43.2,1883,"0255"
"10310(實價)","住宅大樓(含車位)","新北市三重區慈愛街1~30號","0.5","3房/2廳/2衛","13 /共13層","39.65","4.55","6.07",90,43.4,1546,"0255"
"10310(實價)","公寓","新北市三重區三和路四段163巷31~60號","45.4","0房/0廳/0衛","1 /共4層","23.96","7.71","--",0,39.2,940,"0255"
"10310(實價)","公寓","新北市三重區三和路四段145巷91~120號","43.3","3房/3廳/3衛","3 /共3層","24.41","8.87","--",0,35.4,865,"0255"
"10310(實價)","公寓","新北市三重區仁愛街691~720號","27.5","3房/2廳/1衛","5 /共5層","28.61","7.62","--",0,39.9,1142,"0255"
"10310(實價)","公寓","新北市三重區下竹圍街31~60號","33.6","0房/0廳/0衛","1 /共5層","24.81","4.8","--",0,60.5,1500,"0255"
"10310(實價)","公寓","新北市三重區車路頭街166巷1~30號","38.3","3房/2廳/2衛","3 /共4層","22.99","7.03","--",0,40.1,923,"0255"
"10310(實價)","透天厝","新北市三重區三和路四段125巷31~60號","46.8","4房/2廳/2衛","1 /共2層","29.89","16.94","--",0,44.5,1330,"0255"
"10310(實價)","公寓","新北市三重區永福街111巷1~30號","33.5","3房/2廳/2衛","4 /共5層","24.4","7.14","--",0,28.7,700,"0255"
"10310(實價)","公寓","新北市三重區車路頭街122巷1~30號","38.7","2房/1廳/1衛","4 /共4層","4.64","2.09","--",0,16.8,77,"0255"
"10310(實價)","公寓","新北市三重區車路頭街122巷1~30號","38.7","2房/1廳/1衛","4 /共4層","4.64","2.09","--",0,16.8,77,"0255"
"10310(實價)","公寓","新北市三重區車路頭街122巷1~30號","38.7","2房/1廳/1衛","4 /共4層","4.64","2.09","--",0,16.8,77,"0255"
"10310(實價)","公寓","新北市三重區三和路四段211~240號","35.1","2房/1廳/1衛","2 /共5層","21.78","5.69","--",0,31.2,680,"0255"
"10310(實價)","公寓","新北市三重區車路頭街136巷1~30號","36.2","0房/0廳/0衛","2 /共4層","19.06","5.52","--",0,32,610,"0255"
"10310(實價)","公寓","新北市三重區三和路四段163巷31~60號","44.8","3房/2廳/2衛","3 /共4層","24.11","6.66","--",0,35.7,860,"0255"
"10310(實價)","公寓","新北市三重區力行路二段162巷1~30號","37.7","3房/2廳/2衛","3 /共4層","26.92","7.64","--",0,11.1,300,"0255"
